product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
AULA F108 PRO 유무선 기계식 치즈 화이트 한글,AULA,99000,https://img.danuri.io/catalog-image/476/026/094/a2377078683d4985b1880e8ea1f7a7a4.jpg?shrink=130:130&_v=20260617110457,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,94026473,https://www.youtube.com/watch?v=5D_H8O8LeZ0,https://prod.danawa.com/info/?pcode=94026473&cate=112782,False
AULA F108 PRO 유무선 기계식 치즈 화이트 한글,AULA,85000,https://img.danuri.io/catalog-image/476/026/094/a2377078683d4985b1880e8ea1f7a7a4.jpg?shrink=130:130&_v=20260617110457,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,94026470,https://www.youtube.com/watch?v=1pe--2ZYUH4,https://prod.danawa.com/info/?pcode=94026470&cate=112782,False
AULA F108 PRO 유무선 기계식 치즈 화이트 한글,AULA,89000,https://img.danuri.io/catalog-image/476/026/094/a2377078683d4985b1880e8ea1f7a7a4.jpg?shrink=130:130&_v=20260617110457,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다축,,,94026476,https://www.youtube.com/watch?v=pZ7a-md9q5s,https://prod.danawa.com/info/?pcode=94026476&cate=112782,False
AULA F108 PRO 유무선 기계식 치즈 화이트 한글,AULA,89000,https://img.danuri.io/catalog-image/476/026/094/a2377078683d4985b1880e8ea1f7a7a4.jpg?shrink=130:130&_v=20260617110457,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 솜사탕축,,,94026467,https://www.youtube.com/watch?v=pZ7a-md9q5s,https://prod.danawa.com/info/?pcode=94026467&cate=112782,False
로지텍 KEYS-TO-GO 2 (정품),로지텍,89000,https://img.danuri.io/catalog-image/382/164/062/e4b4351b046d4fd1b46eec78855b5235.jpg?shrink=130:130&_v=20260617080443,펜타그래프,무선,미니,0g,222,블루투스,한/영 정각,없음,,,,62164382,,https://prod.danawa.com/info/?pcode=62164382&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 말차,FL-ESPORTS,77000,https://img.danuri.io/catalog-image/377/122/097/c7cdfec0c9dd483994d08f9b8d4f1a07.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,97122362,https://www.youtube.com/watch?v=tkVNPzFJTbA,https://prod.danawa.com/info/?pcode=97122362&cate=112782,False
FL-ESPORTS NX108 유무선 기계식 크림 말차,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/377/122/097/c7cdfec0c9dd483994d08f9b8d4f1a07.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 갈축,,,104964920,https://www.youtube.com/watch?v=tkVNPzFJTbA,https://prod.danawa.com/info/?pcode=104964920&cate=112782,False
FL-ESPORTS NX108 유무선 기계식 크림 말차,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/377/122/097/c7cdfec0c9dd483994d08f9b8d4f1a07.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,97122386,https://www.youtube.com/watch?v=08FOYB9rzfE,https://prod.danawa.com/info/?pcode=97122386&cate=112782,False
FL-ESPORTS NX108 유무선 기계식 크림 말차,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/377/122/097/c7cdfec0c9dd483994d08f9b8d4f1a07.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 파도축,,,97122377,https://www.youtube.com/watch?v=tkVNPzFJTbA,https://prod.danawa.com/info/?pcode=97122377&cate=112782,False
AULA F87 Pro 기계식 다크 올리비아 한글,AULA,42800,https://img.danuri.io/catalog-image/976/466/063/0b2065d34e0d4c87b1f55c8111f2ec38.jpg?shrink=130:130&_v=20260617080438,기계식,유선,텐키리스,43g,916,유선,한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,63466952,https://www.youtube.com/watch?v=vVz-2C7XTt0,https://prod.danawa.com/info/?pcode=63466952&cate=112782,False
AULA F87 Pro 기계식 다크 올리비아 한글,AULA,48000,https://img.danuri.io/catalog-image/976/466/063/0b2065d34e0d4c87b1f55c8111f2ec38.jpg?shrink=130:130&_v=20260617080438,기계식,유선,텐키리스,43g,916,유선,한/영 정각,RGB 백라이트,저소음 바다축,,,63466976,https://www.youtube.com/watch?v=u5ECTg57FX8,https://prod.danawa.com/info/?pcode=63466976&cate=112782,False
앱코 K560 축교환 레인보우 무빙 LED 기계식 블랙,앱코,27900,https://img.danuri.io/catalog-image/190/363/013/e2bb0e5726a0479dad2163b6a77bfce8.jpg?shrink=130:130&_v=20260617201017,기계식,유선,풀배열,45g,840,유선,정보없음,레인보우 백라이트,갈축,,JIXIAN,13363187,https://www.youtube.com/watch?v=KQ5xYEmuByU,https://prod.danawa.com/info/?pcode=13363187&cate=112782,False
앱코 K560 축교환 레인보우 무빙 LED 기계식 블랙,앱코,27900,https://img.danuri.io/catalog-image/190/363/013/e2bb0e5726a0479dad2163b6a77bfce8.jpg?shrink=130:130&_v=20260617201017,기계식,유선,풀배열,45g,840,유선,정보없음,레인보우 백라이트,적축,,JIXIAN,13363190,https://www.youtube.com/watch?v=KQ5xYEmuByU,https://prod.danawa.com/info/?pcode=13363190&cate=112782,False
앱코 K560 축교환 레인보우 무빙 LED 기계식 블랙,앱코,27900,https://img.danuri.io/catalog-image/190/363/013/e2bb0e5726a0479dad2163b6a77bfce8.jpg?shrink=130:130&_v=20260617201017,기계식,유선,풀배열,45g,840,유선,정보없음,레인보우 백라이트,청축,,JIXIAN,13363175,https://www.youtube.com/watch?v=xBDSs_k9e_c,https://prod.danawa.com/info/?pcode=13363175&cate=112782,False
AULA F108 기계식 라이트 그레이,AULA,59000,https://img.danuri.io/catalog-image/050/423/108/849d4b0d6a88421299ec7bd316e78dc2.jpg?shrink=130:130&_v=20260617080613,기계식,유선,풀배열,43g,1027,유선,한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,108423053,https://www.youtube.com/watch?v=9VbkoWvFPIA,https://prod.danawa.com/info/?pcode=108423053&cate=112782,False
AULA F108 기계식 라이트 그레이,AULA,65000,https://img.danuri.io/catalog-image/050/423/108/849d4b0d6a88421299ec7bd316e78dc2.jpg?shrink=130:130&_v=20260617080613,기계식,유선,풀배열,43g,1027,유선,한/영 정각,RGB 백라이트,저소음 바다축,,,108423050,https://www.youtube.com/watch?v=pZ7a-md9q5s,https://prod.danawa.com/info/?pcode=108423050&cate=112782,False
앱코 HACKER K640 축교환 게이밍 기계식 블랙,앱코,42000,https://img.danuri.io/catalog-image/084/709/004/1b79a2c70e9f4d3bac552f83034a2c28.jpg?shrink=130:130&_v=20260617092753,기계식,유선,풀배열,50g,1050,유선,한/영 정각,레인보우 백라이트,적축,,GTMX,5040324,https://www.youtube.com/watch?v=jsFJGFMZXfk,https://prod.danawa.com/info/?pcode=5040324&cate=112782,False
앱코 HACKER K640 축교환 게이밍 기계식 블랙,앱코,42000,https://img.danuri.io/catalog-image/084/709/004/1b79a2c70e9f4d3bac552f83034a2c28.jpg?shrink=130:130&_v=20260617092753,기계식,유선,풀배열,50g,1050,유선,한/영 정각,레인보우 백라이트,갈축,,GTMX,5040307,https://www.youtube.com/watch?v=jsFJGFMZXfk,https://prod.danawa.com/info/?pcode=5040307&cate=112782,False
앱코 HACKER K640 축교환 게이밍 기계식 블랙,앱코,42000,https://img.danuri.io/catalog-image/084/709/004/1b79a2c70e9f4d3bac552f83034a2c28.jpg?shrink=130:130&_v=20260617092753,기계식,유선,풀배열,50g,1050,유선,한/영 정각,레인보우 백라이트,청축,,GTMX,4709084,https://www.youtube.com/watch?v=jsFJGFMZXfk,https://prod.danawa.com/info/?pcode=4709084&cate=112782,False
로지텍 MX Keys S (정품),로지텍,149490,https://img.danuri.io/catalog-image/697/437/020/303bda60ac8242179bd4834dd3a5746a.jpg?shrink=130:130&_v=20260617124557,펜타그래프,무선,풀배열,0g,810,블루투스,정보없음,단색 백라이트,,,,20437697,,https://prod.danawa.com/info/?pcode=20437697&cate=112782,True
AULA F87 Pro 유무선 기계식 인디고 블랙 한글,AULA,67000,https://img.danuri.io/catalog-image/527/437/061/87658a419b3043f69c0a7eda766ab4ed.jpeg?shrink=130:130&_v=20260617080447,기계식,유선+무선,텐키리스,35g,916,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 솜사탕축,,오테뮤,94998188,https://www.youtube.com/watch?v=b3QMonzqeg0,https://prod.danawa.com/info/?pcode=94998188&cate=112782,False
AULA F87 Pro 유무선 기계식 인디고 블랙 한글,AULA,67000,https://img.danuri.io/catalog-image/527/437/061/87658a419b3043f69c0a7eda766ab4ed.jpeg?shrink=130:130&_v=20260617080447,기계식,유선+무선,텐키리스,35g,916,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축 V2,,오테뮤,61437527,https://www.youtube.com/watch?v=hAwrs9tESpw,https://prod.danawa.com/info/?pcode=61437527&cate=112782,False
AULA F87 Pro 유무선 기계식 인디고 블랙 한글,AULA,62000,https://img.danuri.io/catalog-image/527/437/061/87658a419b3043f69c0a7eda766ab4ed.jpeg?shrink=130:130&_v=20260617080447,기계식,유선+무선,텐키리스,35g,916,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,오테뮤,61437491,https://www.youtube.com/watch?v=4cS8JySiHUo,https://prod.danawa.com/info/?pcode=61437491&cate=112782,False
AULA F87 Pro 유무선 기계식 인디고 블랙 한글,AULA,62000,https://img.danuri.io/catalog-image/527/437/061/87658a419b3043f69c0a7eda766ab4ed.jpeg?shrink=130:130&_v=20260617080447,기계식,유선+무선,텐키리스,35g,916,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,회목축 V4,Grey Wood V4 회목축,오테뮤,61437545,https://www.youtube.com/watch?v=omDPZHbdULI,https://prod.danawa.com/info/?pcode=61437545&cate=112782,False
COX CKM40W 저소음 무선 키보드 마우스 세트,COX,17900,https://img.danuri.io/catalog-image/852/118/091/35384a8093aa4dca99bcd57707692c80.jpg?shrink=130:130&_v=20260617080612,멤브레인,무선,풀배열,0g,490,[키보드] 전용동글(리시버),한/영 정각,없음,,,,91118852,,https://prod.danawa.com/info/?pcode=91118852&cate=112782,True
Razer Huntsman V3 Pro TKL 8K KR,Razer,317780,https://img.danuri.io/catalog-image/388/699/100/444dd1538aa640789efe1f612b65874d.jpg?shrink=130:130&_v=20260617103357,무접점 광축,유선,텐키리스,40g,932,유선,한/영 정각,RGB 백라이트,,,,100699388,,https://prod.danawa.com/info/?pcode=100699388&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 앨리스블루,앱코,89000,https://img.danuri.io/catalog-image/760/690/103/d3572b09d95441fd9c842a43994f870b.jpeg?shrink=130:130&_v=20260617092833,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,HAIMU,103690751,https://www.youtube.com/watch?v=LMxt0joX6fo,https://prod.danawa.com/info/?pcode=103690751&cate=112782,False
앱코 ACH105 오피스워커 유무선 기계식 앨리스블루,앱코,79000,https://img.danuri.io/catalog-image/760/690/103/d3572b09d95441fd9c842a43994f870b.jpeg?shrink=130:130&_v=20260617092833,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다소금축,,HAIMU,103690760,https://www.youtube.com/watch?v=fpxi7qty6nM,https://prod.danawa.com/info/?pcode=103690760&cate=112782,False
앱코 ACH105 오피스워커 유무선 기계식 앨리스블루,앱코,79000,https://img.danuri.io/catalog-image/760/690/103/d3572b09d95441fd9c842a43994f870b.jpeg?shrink=130:130&_v=20260617092833,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 택타일 바다소금축,,HAIMU,103690754,https://www.youtube.com/watch?v=fpxi7qty6nM,https://prod.danawa.com/info/?pcode=103690754&cate=112782,False
로지텍 시그니처 슬림 MK950 키보드 마우스 세트 (정품),로지텍,124680,https://img.danuri.io/catalog-image/404/998/049/30c2c804b3b640d39ac1c0867bf23c7e.jpg?shrink=130:130&_v=20260617233122,펜타그래프,무선,풀배열,0g,685,[키보드] 블루투스,한/영 정각,없음,,,,49998404,,https://prod.danawa.com/info/?pcode=49998404&cate=112782,True
앱코 K561 교체축 유무선 블루투스 기계식 블랙,앱코,29900,https://img.danuri.io/catalog-image/812/708/036/c644fb6ed51047419cba178591fd3ccc.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,적축,,JIXIAN,36708812,https://www.youtube.com/watch?v=B4TPUVHm1DI,https://prod.danawa.com/info/?pcode=36708812&cate=112782,False
앱코 K561 교체축 유무선 블루투스 기계식 블랙,앱코,29900,https://img.danuri.io/catalog-image/812/708/036/c644fb6ed51047419cba178591fd3ccc.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,갈축,,JIXIAN,36708827,https://www.youtube.com/watch?v=B4TPUVHm1DI,https://prod.danawa.com/info/?pcode=36708827&cate=112782,False
한성컴퓨터 GK698 OfficeMaster 유무선,한성컴퓨터,34900,https://img.danuri.io/catalog-image/519/752/072/0b4579d061394d40a9789926ea639c61.jpg?shrink=130:130&_v=20260617080612,펜타그래프,유선+무선,풀배열,0g,768,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,72752519,,https://prod.danawa.com/info/?pcode=72752519&cate=112782,True
AULA F108 PRO 유무선 기계식 오로라 블랙 한글,AULA,89000,https://img.danuri.io/catalog-image/440/026/094/e048dc0fdeb8441194f62db164479dcd.jpg?shrink=130:130&_v=20260617110427,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다축,,,94026440,https://www.youtube.com/watch?v=pZ7a-md9q5s,https://prod.danawa.com/info/?pcode=94026440&cate=112782,False
AULA F108 PRO 유무선 기계식 오로라 블랙 한글,AULA,99000,https://img.danuri.io/catalog-image/440/026/094/e048dc0fdeb8441194f62db164479dcd.jpg?shrink=130:130&_v=20260617110427,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,94026458,https://www.youtube.com/watch?v=m4mjxl6HVMk,https://prod.danawa.com/info/?pcode=94026458&cate=112782,False
AULA F108 PRO 유무선 기계식 오로라 블랙 한글,AULA,85000,https://img.danuri.io/catalog-image/440/026/094/e048dc0fdeb8441194f62db164479dcd.jpg?shrink=130:130&_v=20260617110427,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,94026449,https://www.youtube.com/watch?v=1pe--2ZYUH4,https://prod.danawa.com/info/?pcode=94026449&cate=112782,False
AULA F108 PRO 유무선 기계식 오로라 블랙 한글,AULA,89000,https://img.danuri.io/catalog-image/440/026/094/e048dc0fdeb8441194f62db164479dcd.jpg?shrink=130:130&_v=20260617110427,기계식,유선+무선,풀배열,43g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 솜사탕축,,,94026455,https://www.youtube.com/watch?v=pZ7a-md9q5s,https://prod.danawa.com/info/?pcode=94026455&cate=112782,False
지클릭커 오피스프로 WK35,지클릭커,29800,https://img.danuri.io/catalog-image/383/643/122/b0995ffc8a854475a547f5822af98349.jpeg?shrink=130:130&_v=20260617080419,펜타그래프,무선,미니,0g,280,블루투스,한/영 정각,없음,,,,122643383,,https://prod.danawa.com/info/?pcode=122643383&cate=112782,True
AULA S102Pro 유무선,AULA,29800,https://img.danuri.io/catalog-image/247/222/106/77dcaa2d3f6941999776b20d08204273.jpg?shrink=130:130&_v=20260617080448,멤브레인,유선+무선,풀배열,0g,820,"전용동글(리시버), 블루투스",레이저각인 키캡,RGB 백라이트,,,,106222247,,https://prod.danawa.com/info/?pcode=106222247&cate=112782,True
AULA F87 Pro 기계식 라이트 올리비아 한글,AULA,48000,https://img.danuri.io/catalog-image/021/467/063/4fdde6443e6b45cda77338373fdb677d.jpg?shrink=130:130&_v=20260617080551,기계식,유선,텐키리스,43g,916,유선,한/영 정각,RGB 백라이트,저소음 바다축,,,63467021,https://www.youtube.com/watch?v=hAwrs9tESpw,https://prod.danawa.com/info/?pcode=63467021&cate=112782,False
AULA F87 Pro 기계식 라이트 올리비아 한글,AULA,42800,https://img.danuri.io/catalog-image/021/467/063/4fdde6443e6b45cda77338373fdb677d.jpg?shrink=130:130&_v=20260617080551,기계식,유선,텐키리스,43g,916,유선,한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,63467006,https://www.youtube.com/watch?v=KXprwXXHeHI,https://prod.danawa.com/info/?pcode=63467006&cate=112782,False
로지텍 MK345 (정품),로지텍,40080,https://img.danuri.io/catalog-image/153/904/002/299a44169a9e4a89bf41c9c19e3f6fba.jpg?shrink=130:130&_v=20260617095738,멤브레인,무선,풀배열,0g,603,[키보드] 전용동글(리시버),한/영 정각,없음,,,,2904153,,https://prod.danawa.com/info/?pcode=2904153&cate=112782,True
한성컴퓨터 TFG Magnetox 2XF,한성컴퓨터,94000,https://img.danuri.io/catalog-image/410/680/109/eedc43a4bfb64ac1994ccd41e99cdf70.jpg?shrink=130:130&_v=20260617080613,무접점 자석축,유선,풀배열,35g,1233,유선,한/영 정각,RGB 백라이트,,,,109680410,,https://prod.danawa.com/info/?pcode=109680410&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,153000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260617170633,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,적축,MX Red,체리,16387952,https://www.youtube.com/watch?v=XOOyNmjdkRA,https://prod.danawa.com/info/?pcode=16387952&cate=112782,False
CORSAIR K70 RGB PRO,CORSAIR,153000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260617170633,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,저소음 적축,,체리,16388009,https://www.youtube.com/watch?v=KOvHcpB3-4Q,https://prod.danawa.com/info/?pcode=16388009&cate=112782,False
CORSAIR K70 RGB PRO,CORSAIR,153000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260617170633,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,갈축,,체리,16387904,https://www.youtube.com/watch?v=hlSAXcuyRrE,https://prod.danawa.com/info/?pcode=16387904&cate=112782,False
CORSAIR K70 RGB PRO,CORSAIR,175000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260617170633,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,스피드 은축,,체리,16388081,https://www.youtube.com/watch?v=rtzKp5dxejw,https://prod.danawa.com/info/?pcode=16388081&cate=112782,False
CORSAIR K70 RGB PRO,CORSAIR,175000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260617170633,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,청축,,체리,16387832,https://www.youtube.com/watch?v=XOOyNmjdkRA,https://prod.danawa.com/info/?pcode=16387832&cate=112782,False
로지텍 MK235 (정품),로지텍,25390,https://img.danuri.io/catalog-image/967/798/003/ce82aca400e3421ab2018032ecb4f45d.jpg?shrink=130:130&_v=20260617124738,멤브레인,무선,풀배열,0g,475,[키보드] 전용동글(리시버),한/영 정각,없음,,,,3798967,,https://prod.danawa.com/info/?pcode=3798967&cate=112782,True
FL-ESPORTS OG104 유무선 핫스왑 풀윤활 기계식 그레이 한글,FL-ESPORTS,159000,https://img.danuri.io/catalog-image/029/708/036/90a602fcf20e4c558f1e54208a379263.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,풀배열,45g,1370,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 크림축,Silent Cream 저소음 크림,카일,36708029,https://www.youtube.com/watch?v=zHeVW5FVpBo,https://prod.danawa.com/info/?pcode=36708029&cate=112782,False
FL-ESPORTS OG104 유무선 핫스왑 풀윤활 기계식 그레이 한글,FL-ESPORTS,149000,https://img.danuri.io/catalog-image/029/708/036/90a602fcf20e4c558f1e54208a379263.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,풀배열,45g,1370,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,민트축,,카일,36707879,,https://prod.danawa.com/info/?pcode=36707879&cate=112782,True
로지텍 G413 SE (정품),로지텍,75050,https://img.danuri.io/catalog-image/631/396/016/9e13839e84f04030ad58047dfd467b7e.jpg?shrink=130:130&_v=20260617080451,기계식,유선,풀배열,50g,780,유선,정보없음,단색 백라이트,,,,16396631,,https://prod.danawa.com/info/?pcode=16396631&cate=112782,True
로지텍 Pebble 2 Combo 무선 키보드 마우스 세트 (정품),로지텍,62900,https://img.danuri.io/catalog-image/624/753/029/d8aec51f223a4417b64dd9844d4cedbb.jpg?shrink=130:130&_v=20260617080507,펜타그래프,무선,미니,0g,415,[키보드] 블루투스,한/영 정각,없음,,,,29753624,,https://prod.danawa.com/info/?pcode=29753624&cate=112782,True
앱코 K517 레트로 기계식,앱코,27900,https://img.danuri.io/catalog-image/243/878/018/fd784e74dbff43afa9a3ad8a267caf74.jpg?shrink=130:130&_v=20260617201227,기계식,유선,풀배열,45g,820,유선,한/영 정각,없음,적축,,GTMX,18878243,https://www.youtube.com/watch?v=3DK_pQfXP8w,https://prod.danawa.com/info/?pcode=18878243&cate=112782,False
앱코 K517 레트로 기계식,앱코,27900,https://img.danuri.io/catalog-image/243/878/018/fd784e74dbff43afa9a3ad8a267caf74.jpg?shrink=130:130&_v=20260617201227,기계식,유선,풀배열,45g,820,유선,한/영 정각,없음,갈축,,GTMX,20118203,https://www.youtube.com/watch?v=GsosdOR8abs,https://prod.danawa.com/info/?pcode=20118203&cate=112782,False
앱코 K517 레트로 기계식,앱코,27900,https://img.danuri.io/catalog-image/243/878/018/fd784e74dbff43afa9a3ad8a267caf74.jpg?shrink=130:130&_v=20260617201227,기계식,유선,풀배열,45g,820,유선,한/영 정각,없음,청축,,GTMX,20118197,https://www.youtube.com/watch?v=B4TPUVHm1DI,https://prod.danawa.com/info/?pcode=20118197&cate=112782,False
한성컴퓨터 TFG Magnetox 2XL,한성컴퓨터,84000,https://img.danuri.io/catalog-image/419/680/109/81a4665346d34a4bb69b23777fa1802c.jpg?shrink=130:130&_v=20260617092923,무접점 자석축,유선,텐키리스,35g,1042,유선,한/영 정각,RGB 백라이트,,,,109680419,,https://prod.danawa.com/info/?pcode=109680419&cate=112782,True
CORSAIR K70 MAX RGB MGX 게이밍 기계식,CORSAIR,269000,https://img.danuri.io/catalog-image/863/546/027/060ac8bd44f94904813ddaba9af064fd.jpg?shrink=130:130&_v=20260617080501,무접점 자석축,유선,풀배열,45g,1390,유선,한/영 정각,RGB 백라이트,마그네틱축,,CORSAIR MGX,27546863,https://www.youtube.com/watch?v=dnfZh4XfiK4,https://prod.danawa.com/info/?pcode=27546863&cate=112782,False
한성컴퓨터 TFG Magnetox 2XF 저소음,한성컴퓨터,104000,https://img.danuri.io/catalog-image/051/622/122/0c7628f3d9ff448ba99b54ed36f1f31e.jpg?shrink=130:130&_v=20260617092648,무접점 자석축,유선,풀배열,35g,1233,유선,한/영 정각,RGB 백라이트,,,,122622051,,https://prod.danawa.com/info/?pcode=122622051&cate=112782,True
COX CK01 PBT SL 기계식 키보드,COX,38000,https://img.danuri.io/catalog-image/441/185/015/272a28b726ae4d6d8af18106ad9d73f5.jpg?shrink=130:130&_v=20260617080507,기계식,유선,풀배열,60g,784,유선,정보없음,없음,저소음 백축,,GTMX,15185441,https://www.youtube.com/watch?v=0QsVyvtCzig,https://prod.danawa.com/info/?pcode=15185441&cate=112782,False
앱코 AF108PRO ABKO x SOAI 콜라보 3모드 기계식 와인그레이,앱코,87000,https://img.danuri.io/catalog-image/325/633/122/b5209cd9cd3f41988cbaca31f3f90bd3.jpeg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,42g,1029,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,122633320,https://www.youtube.com/watch?v=XLbmHbeRD_c,https://prod.danawa.com/info/?pcode=122633320&cate=112782,False
앱코 AF108PRO ABKO x SOAI 콜라보 3모드 기계식 와인그레이,앱코,74000,https://img.danuri.io/catalog-image/325/633/122/b5209cd9cd3f41988cbaca31f3f90bd3.jpeg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,42g,1029,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,122633313,https://www.youtube.com/watch?v=XLbmHbeRD_c,https://prod.danawa.com/info/?pcode=122633313&cate=112782,False
앱코 AF108PRO ABKO x SOAI 콜라보 3모드 기계식 와인그레이,앱코,79000,https://img.danuri.io/catalog-image/325/633/122/b5209cd9cd3f41988cbaca31f3f90bd3.jpeg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,42g,1029,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,소복눈축,,,122633325,https://www.youtube.com/watch?v=XLbmHbeRD_c,https://prod.danawa.com/info/?pcode=122633325&cate=112782,False
앱코 AF108PRO ABKO x SOAI 콜라보 3모드 기계식 와인그레이,앱코,79000,https://img.danuri.io/catalog-image/325/633/122/b5209cd9cd3f41988cbaca31f3f90bd3.jpeg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,42g,1029,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 너울축,,,122633317,https://www.youtube.com/watch?v=XLbmHbeRD_c,https://prod.danawa.com/info/?pcode=122633317&cate=112782,False
앱코 K561 교체축 유무선 블루투스 기계식 화이트,앱코,29900,https://img.danuri.io/catalog-image/887/708/036/856053bfa47e4092a955cd066c7f15cd.jpg?shrink=130:130&_v=20260617092632,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,적축,,JIXIAN,36708881,https://www.youtube.com/watch?v=B4TPUVHm1DI,https://prod.danawa.com/info/?pcode=36708881&cate=112782,False
앱코 K561 교체축 유무선 블루투스 기계식 화이트,앱코,29900,https://img.danuri.io/catalog-image/887/708/036/856053bfa47e4092a955cd066c7f15cd.jpg?shrink=130:130&_v=20260617092632,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,갈축,,JIXIAN,36708887,https://www.youtube.com/watch?v=B4TPUVHm1DI,https://prod.danawa.com/info/?pcode=36708887&cate=112782,False
